review_id,app_name,rating,review_text,true_sentiment,true_severity,notes
e916f3f6-e389-45c2-a8ca-bc4d5dea9e4b,Cash App,3,I'm torn between love and hate for cash app. I love the lost cost to add money and the borrowing ability. however about 4 years ago I got flagged for fraud while I was waiting for my card to come in the mail and so when I got the card that I paid for I didn't get to use it cuz it was cancelled by cash app. So now I'm allowed to have a cash app but they will not send me a card. Which makes earning green status ten times harder. They also have horrible customer service.,,,
5d6e2ffa-f8f4-4549-aa8b-71e0b65f2d45,PayPal,5,Love using PayPal & the fact you're protected if someone scams you or doesn't provide you with the services in which you paid for.,,,
fd22fbe0-18a5-403a-8308-543633ce2ddf,PayPal,5,incredible and the best for pay out,,,
3cbbd6fb-4875-422c-9092-0ca3a144d287,PayPal,1,"PayPal has declined significantly compared to 10 years ago. I used this platform for years because of its convenience, but this will be my last time. My issue was never properly resolved, and I lost over $460 from two transactions. Even after contacting their legal team, my case was ignored. Based on my experience, I recommend using other platforms with better customer protection and service. I also don’t recommend PayPal for installment plans if merchant issues arise.",,,
3414e4c5-83e8-41c1-96d6-68f60f44bafd,PayPal,5,keeps getting better and easier to use.,,,
435c4fd1-dffd-46a0-8657-647cc6cfb7d5,Cash App,1,"got scammed by people on this app and cash app would not give me my money back, nor help me get my money back nor help me press charges against the people that scammed me out of my money. hope you get what you deserve Krysten Burns and Chase Williams if that's even your all's real name and I hope cash app gets what they deserve for not protecting nor helping customers",,,
f3947370-0489-4e64-abcd-0aba8bd59978,Chime,1,they say they are safe and secure that is a lie they are not my debit card was hacked I sent the police reports and still nothing has been done I'll be leaving chime by far the worse bank I have ever dealt thith the fraud trans actions were coming out a minute apart the still denied my dispute,,,
0534e191-6910-4b18-b465-f80ed32e0b7d,PayPal,1,most fraud app give this app option to redeem n it's process of identifying is too long fix this .,,,
f2e59d9d-109e-49a1-8049-2c73b9482a1c,PayPal,5,Great job 💯,,,
4edbb6b7-cba5-49ff-ba98-542da6dfe01e,Venmo,1,"cant even log in anymore after changing number, wont give me an alternitive, try putting in email says i cant as its already connected to said account, tried calling and wont answer, great way to lose customers",,,
ac6ed201-5e53-4495-9bb6-032f84148680,Cash App,1,they closed my account because Amazon kept taking 16.41 and I was not signed up for Amazon prime but I had 25 dollar free overdraft fee and I had no money in my cash app and they let Amazon take 16.41 when I didn't have a membership and I had them blocked and cash app got mad because I disputed that charge because I do not have Amazon prime or Amazon anything this all started when I just had surgery and who I thought was my friend I agreed to let her buy one movie and she acted like she deleted,,,
0d6c0c63-6d8f-415b-9373-af1606967ba1,Venmo,5,soooo easy to use!,,,
50738bdf-94d9-4114-9582-1fd375d565d1,Venmo,1,Venmo Crypto is a scam. Ridiculous fees. Five day holds on your funds _coming and going_. Highway robbery.,,,
45abc63e-3b1a-4032-9c73-a5947f8e60d1,Chime,1,chime blows they will deny random checks,,,
e81e693a-2b07-45c1-8c45-b535e3425221,PayPal,1,Absolutely fallen apart since update will never use again. Enjoy my money you definitely did not earnt it.,,,
8f1acbeb-962c-4537-9fd8-66c017976024,Chime,1,Chime cause me to lose my apartment all because of the stupid $1000 cash deposit limit. I needed to upload my rent money to my debit card to pay my rent and all because of chimes ridiculous cash deposit policy I got evicted from my home. It's 2026 and now chime is scamming people out of their direct deposits. I had to file a fraud case and lawsuit against chime for mishandling direct deposit. Their borrow and spot me features are scams. I advise people to stay completely away from Chime,,,
3be57a5c-c798-458c-8092-ddf7b192958c,Cash App,5,cash app is the damn best bro. I even get Bitcoin bonuses aside from my awesome benefits with green status 😁!!!,,,
bb29d0f3-49b0-431e-b106-ed33051d9ba1,Venmo,2,The App works great but customer service is the worst when your account gets frozen. it took me over 6 phone calls and a month and half to get my account unfrozen. that's why I am only giving this app 2 stars.,,,
81e81b33-dba8-47da-beb3-9af4527da659,Cash App,2,becuz it shows one thing n tells me another.,,,
814c484e-3b1b-4689-9813-4cbf9213de8b,Cash App,4,hello my cash app is not working at all hack,,,
e0fbc1d6-89d7-4f0e-9c4c-19f0c9276256,PayPal,1,I've had to save money by taking be able to take control money. I compromised by making purchases by over exactly $20backup. At 20 Left quit someone in Walmart my now by 695 per delivery driver delivery but using me down to control and tosend allows fraud to Walmart only has access to change to delivery only fraud linking byorder all a order placed Walmart access to willing by directly sending all orders Walmart allows me to still have anything taken alwikl ve ordering understandwill be overrids,,,
34a65c01-ff61-4320-ad25-cb18ea3221cf,Venmo,1,stealing money from thousands of drivers accepting payment for money in a no ride Zone. just imagine them taking $10 from every member and not being able to get a refund for funds taken but not able to ride. to scam worse than car insurance!,,,
2d4a055a-0644-46ac-af28-a9855da95af3,Venmo,2,"Online business verification is buggy. Cannot accept a business EIN. Keep getting emails to ask to verify the test deposits, but the link provided does not get me there, and there's no navigation to get to theit either. It app is intrusive. I use Zelle but have a few last generation clients who still insist on this last century technology.",,,
5546e563-17c6-44d9-b76e-287bfe10f21e,Cash App,2,"During the last few months, this app has had so many issues logging on or resetting information. Makes me not want to use it.",,,
a52425e1-a33d-428c-8610-e537062cdd43,Cash App,1,My funds are missing! Can I phone Cash App?,,,
7f1c6174-5a01-4eeb-b02d-25254d3683c0,Venmo,3,you have to attempt about 3x to actually send money but it does eventually go through,,,
3ef191c7-5823-4eca-affe-770ad1803fbe,PayPal,5,Protected!,,,
148331d6-dbb6-491c-8274-6bb08e39ea6a,Chime,3,"I don't mind the Chime app, but them not asking if you approve a transaction or withdraw from your card or credit bundle card is ridiculous. because I have had them allow a $200 hundred dollars transaction without verification, and when you can't call them, they don't give any other option to be able to chat with a representative. chime needs to start asking people if they allow transaction or don't allow or allow you to block a transaction.",,,
b90397ac-5b10-4b4b-b04e-f8bf9e548af6,Cash App,4,"I've always been a leery of the non-bank backed apps but this one has been okay. I would say that it is perfect and great, but it's not. I have had someone attempt to scam me but it's easy to report them. It gives you a bit more peace of mind now that you have a debit style card that you can use to use the funds that you make from your transactions to buy groceries or get gas. I would definitely have a little more support for reporting suspicious people, but overall the app is okay. I recommend.",,,
bb58bd96-cfe3-46d5-be7c-aa0706306112,Venmo,1,"Worst customer service ever. They tell you to call and to chat in order to close down the account, however they have ZERO ways to help. Ridiculous.",,,
afbb1dce-fd58-418a-ba36-efadb0f15b4c,Cash App,5,"It's fast, easy. It helps build up credit.",,,
f7e39e03-fdc3-4aa3-9d60-fdbbde78c776,Chime,5,they are badass at everything they do,,,
bc55676b-167c-43a8-a5dc-7d13aa626745,Venmo,1,"multiple times tells me my transfer are going to a scammer, can't use emojis as a reason!",,,
8e3195b8-0601-4486-b416-6bacd8bf6d55,Cash App,5,u could do better,,,
acec9478-cd83-42d8-a43f-7c6ea327dc45,PayPal,4,"in cahoots with the scammers,be aware",,,
ac5ec5a9-fb1f-4987-84b8-984114106540,Cash App,1,my money was stolen and I was fighting the case for a whole year never got my refund over 200$,,,
e3914160-37bc-46df-ab50-ed44eae67006,PayPal,1,transfer failed but they still take the fee from transaction,,,
1232c10c-774e-43e6-8174-c13d2344a80c,Chime,1,"Update 3. App said ""See Ya"" as soon as I clicked checking then took me to the add loop again. Update 2. reinstall app worked for those with this issue still. Update: ty4 responding, the browser is never used, it's in app issue. tried it anyway. still locked out app. CS said reach out to app developer. *mobile app is glitched. Can't log in due to new Intro Ad from update has me locked in a login/sign up loop, with some app not responding errors.",,,
2a8a5920-9ab4-4722-b8d6-6983ad650a7a,PayPal,3,There is no option to send money to Google pay other payment app or other banking account holder,,,
5db66730-a287-4d76-84d5-189e61122247,Venmo,3,"I get verification codes On and Off, and no way to know how to fix it. Very frustrating.",,,
525db0b3-7fdb-45a4-a29d-d8bc4e5a73ee,Venmo,1,"Well, I can't update my payment method. It will not let me add a new card or remove my old one. Says I have added to many cards?? Yes, than let me remove one. 🙄",,,
c15ff905-6418-4821-93cc-07e11c21604a,Venmo,3,"venom, blocking sending crypto to external wallet for 48 hours saying for safety but causing you to loose value as crypto declines in value....otherwise its a good easy to use app..but has cost me losses due to 48 hours blocking many times on large transfers to external wallet.",,,
b1137ea3-ab9d-4ba6-ab8e-62e6515f44da,Cash App,5,its great to have the cash app card. when someone pays you. you automatically can have it loaded right on your card. its nice cause some only accept cash app at places. very convenient,,,
c7e4237f-622e-432d-a5d1-089e201cf971,Chime,3,"Useful app for getting a good overview of your spending and budget. I should warn that if you need to make a large cash purchase, it's nearly impossible to get actual cash. Chime gives a $3,030 ATM limit per day but almost all ATMs have a limit of around $300. I called Chime customer support three times and they recommended that I go to multiple different ATMs and get $300 at each until I reach the daily limit. That's TEN stops to access your saved money. My car broke and now I can't replace it",,,
ed63967c-c959-43a1-bd5b-6550d87c2336,Cash App,3,Cash app is good but it could be better my only pet peeve with cash is I hate when companies lie to you on the surface and hide the truth in the fine print but I guess that's the way of the world anyway I'm going to focus most of my transactions back to chime but that's just me I'm probably one of the few people who prefer the honest and straightforward approach I get that with chime not cash app and all payments are basically instant just like cash app,,,
f8673efc-c0fe-414c-9052-10b2497b6e00,Cash App,1,I highly recommend you do not associate with this company or download this app if you do I recommend you delete it and find another company to associate with. their customer support is slow and irredeemable. broken English. rude. and lazy. a pathetic app that flags you for fraud constantly for basic transactions. like banning you for gambling for simple transactions and then taking a month and a half to fix the issue. I repeat do not associate with this company or use their app.,,,
48a4dae5-4ab2-4586-807e-555ead1007ed,PayPal,1,"I'm completely disappointed with this company. The reason I chose PayPal was that it provides support and security when making purchases, but in many cases, it's the opposite. I made a purchase, and after many weeks of not receiving my order, I filed a complaint, and PayPal blocked my account for no reason.",,,
98c4d312-3614-43d6-bf0e-24b657cd1768,Chime,5,easy to access banking info and track spending,,,
c573f0e0-6c12-4b9e-8de0-173b5c35b14e,Chime,3,love chime but theres an extremely annoying bug that wont let me log on to use the app as of early April.,,,
f3e08b99-f2ff-416c-b60e-75671c39514f,Venmo,1,"someone hacked my bank account from my Venmo app. I'm canceling my account and about to uninstall the app. Thanks for causing this mess while my husband has Leukemia and driving to chemo everyday. My bank uses Zelle and I have never been hacked. Yall keep trying to get me to get your Venmo credit card. Good thing I didn't trust you enough, the hacker would have had a great time.",,,
b5369c6d-9427-43e7-8494-9dfebff7a427,Venmo,3,"transfer good. purchases, holds and pending status are HORRIBLE! TAKES TOO LONG TO SETTLE",,,
8cd73525-385a-4d47-8d16-29623753dabe,Chime,4,I love this card. I really get my check 2 days earlier and can watch my spending. Just be careful because if your card gets used for subscriptions and cancel that card without canceling the subscriptions they will allow your new card to be charged instead even though you did not give out that cards info. so they are sharing your info even without your consent.,,,
e4532a4a-da18-4885-ad48-562cf396d9cc,Cash App,1,when card is locked it still allows for scammed to withdrawal,,,
05cded4d-e74b-48d7-8d00-c7f546c82b54,Cash App,1,they close my account for nothin sayn it was fraudulent but it wasnt,,,
81e3a0f4-5e6e-485c-92eb-0f2a87122f56,Chime,1,it's not working at all,,,
97f228c3-85ba-422d-b0d1-de1ab7371176,Venmo,1,"Doesn't work, can't add credit cards.",,,
96e94b47-1819-497f-a082-0e75ee277df6,PayPal,3,hello paypal team i just recently open my 2 years old account and i have a 3 dollar balance in my account and i want to transfer it on my bank card but when i try to do it it needs to verify my account using the old number and that old number is not working and i lost it. is there any chance i can change it becuase when i try to change my phone number to latest it needs my old number to verify account which is frustrating I can't even verify my account now i hope paypal team you can help me.,,,
1a1ae3a4-0077-49ed-afec-2b61346cb62d,Cash App,1,where is my money,,,
6213b9ed-3af6-4d68-b1af-4dc4bede42ff,Chime,1,horrible,,,
b6ce1d9e-e02c-462b-9a21-e17a44be3610,Venmo,1,If I could give this negative stars I would. A customer found a dispute against a service that was provided because I would not provide an additional service that by the way isn't even legal and Venmo took my money and refunded this person. I'm so disgusted I can't even see straight. shame on you. I've had my account for over a decade and this is what happens? Gross.,,,
3f55125d-73ae-4d1c-ba2f-e74230deb106,PayPal,3,The app would be amazing if the fees weren't so high.,,,
8e6e420b-a96b-4886-bb4d-10905fe1664e,Venmo,2,have issues can't reorder new card or unlock old a card,,,
290ea060-9b94-47b0-a4cf-f5418e114bed,Venmo,3,it's dope,,,
4e98aebd-9c12-47e2-ba09-f9a645554ffb,Chime,1,in the past year or 2. my accountant has been compromised a few times and this is the only bank I have ever used that has denied every fraud claim that came up. I had notified them immediately when issues arise they said I did everything right but they can never stop the charges and never issue refunds. my money always gets stolen and they never help. after looking deeper I found they aren't a bank they are a tech company so they don't need to follow banking rules. get a real bank account,,,
27a28a40-fca7-4c60-9ef2-edcafc21b355,Chime,1,"assuming I'll never be able to pull my money out. Have my email and password yet it asks for ID verification, then when I attempt to verify the app just crashes. This is after the ""no Internet connection"" issue.",,,
bf49f899-0ecd-44f1-8c6b-be9f9c1884a2,PayPal,1,"This is awful, I have a new phone and cannot access my account to change it!",,,
57cb4881-1240-45e6-af5b-4d193d199b54,Chime,1,"Got double charged at a shop, disputed it with chime, they couldn't see it was clearly fraudulent and told me no. Great company. Also tried calling support and got a guy from India, same old song and dance, company not willing to have in house customer support so its outsourced to cheap labor. I dont want to talk to someone who's hard for me to understand when dealing with sensitive financial info, do better.",,,
6835f140-ab09-449e-9dbf-8a98c6fae961,Venmo,5,easy,,,
1cba7a37-3700-4716-9224-5ca3c5ad3c17,Chime,1,worst bank ever you go to make a purchase on Amazon and they will literally block you and say it was a suspicious transaction and you will not be able to use your card. since when has chime had the power to control what I want to buy. I will be filling out a complaint to the IRS over this matter this isn't the first time this is the fifth time from different pages they have blocked my card from if I was you I would find a different bank cus chime is full of idiots,,,
e8a7e2f1-b092-435e-8006-69a22d4099f9,Cash App,5,Cash app is Wonderful!,,,
2600482b-1c63-46ef-9dcb-ffa1ce3af178,Chime,5,Helps you control your spending,,,
61cfc16e-0649-4bf6-8ccb-9bbd19b988da,Cash App,1,"support does not help with concerns. Managers are just as bad, they give nothing but computer generated responses.",,,
500eb8d1-cf48-4fd5-a1df-14a98140d055,Chime,1,chime is an app that harbors and protects fraudsters. beware before using and trusting this app and company,,,
a12d5d4b-d971-4c9c-92eb-0988240733a6,Venmo,1,add money pending for ever.cant pay anyone was told nothing wrong with my account,,,
b385cb0f-32a6-4242-a40f-7e5e1622866d,Venmo,5,"haven't failed me yet other than the dispute, but other then that all is well",,,
f2f8b5f4-fb57-4053-8b01-c62ca3b710e2,PayPal,1,"I would not recommend me and paypal any one, because PayPal is full of S.H IT because they will try to close your account and hold your money for days at a time without you.Being able to touch it for the smallest reason, it's not fair.It's not right.That's my review on y'all",,,
2418bf2e-bf35-4ce3-a255-e9adeb1a1e66,Cash App,5,I still like Cashapp. But I have been trying to verify my identity for months now and although I don't have any problems I would like to be verified on the app. I wanted to go to direct deposit. I simply won't because of my verification issues and I have tried ll the suggestions that have been offered. None of them work. I simply can't use the camera in the app. I don't know why it can't be fixed or possibly done differently. Sincerely Donna Goffe,,,
9ad998ff-5f9a-46ef-a65e-3e31a7d5bf43,Venmo,1,worst banking app I've ever used. had an account for 1 week didn't even get to use my card for the first time and they blocked access to my account. and won't even tell me why,,,
05b1a1e4-522b-4384-a876-6331498201bb,Venmo,5,love it,,,
ac865120-882f-4cd6-af95-ed555ff32de3,Cash App,1,If I could give no stars I would. Don't expect to get money back if you accidentally get scammed out of your money. They won't return it to you.,,,
67469eeb-b97b-4b11-823a-b3990328e044,Chime,1,"used chime for short time. got locked out of my account and I change my password. wouldnt let me sign in and I couldn't talk to a representative. I was hung up on by the AI assistant after I told it that I was still there, listening, and trying to fix whatever they messed up",,,
87030f33-6a83-4c44-b2e3-7c24facfc00e,PayPal,5,very good,,,
253d1c25-c79b-4427-82e2-a6a1afad791d,PayPal,3,app not working add bank account and confirmation please check the problem glitch about add bank account 😕😕😕 not satisfied,,,
d783c6bd-b175-4bc3-aa96-b12b78ab5672,Venmo,1,"Absolutely terrible. I tried this to do instant transfer from another payment service, added all my info to get my money in 30 minutes. added my perfectly normal TD bank account through plaid, has money in it, matches my social, address, did all the verification steps. only to find I couldn't do anything but the standard transfer that will take FIVE DAYS over a weekend. I could have gotten the money instantly as a digital visa online instead of trying venmo. now can't pay bills for 5 DAYS!",,,
1503959c-0c1f-4564-8472-389b8271103d,PayPal,1,i have been with PayPal for almost 2 yrs well last month I had an unauthorized transaction I reported on the 3rd and they closed it on my behalf on the 4th said I would receive my money in five business days I call they after five days they seen the transaction but it doesn't show I received it they said they would email me long story short I still don't have my money,,,
9f7d319e-faef-4a2c-937a-3c03a4e57197,Chime,5,really do love chime,,,
76b6a1d8-5b00-4c11-9905-ed5fecae5907,PayPal,1,I hate this app,,,
f6a4786f-c075-4add-8140-2c7c3b1ad95b,Chime,5,this app is very helpful help me keep track of my funds and daily spending help me save up enough money to buy my car and also help me build my credit,,,
f1c7c088-8006-4230-a0ae-112c775dd984,Chime,1,"Chime is by far the worst financial institution (if you would even call it that) that I have ever dealt with in my life. I have been using MyPay, along with the instant loan option. Chime has been monitoring my account, claiming I took out advances when I didn't. Also, they have been changing the MyPay advance to reflect different total which I did not take out. I took out an advance for $120 and then another small advance for $25. They said the amount I have taken out is OVER $300!",,,
22519dea-edd0-4f9f-a7f5-758ac455d719,PayPal,1,"permanently limited my account and can't make anymore because of suspicious activity, but I'm not using it for 4 years since i make my account.",,,
cbce2da6-cc0c-4df8-b103-6ab347aae7c4,Venmo,5,the best,,,
ebd1f190-a24c-46b0-9250-db8d66b9fb1a,Cash App,1,"I will no longer be using your app, I created an additional account for my child and now the app has become completely useless cant get anywhere with a crash since this new feature and of course support is is just as useless,",,,
cf223198-f398-40a9-8e2b-817b28449688,Venmo,5,Good no fraud,,,
f0d8e8db-267a-4f3e-a42e-a531c4e228bc,Chime,1,can not log into app... it's been days . reset password over and over.. uninstalled repeatedly with no luck,,,
dde5f090-1052-44a8-b494-1b3b23f5e4a6,PayPal,1,"One star just because I need to. PayPal Africa is a fraud, playing a ponzi scam with people's money. This app has become inconvenient and unsafe to use. Release all our money, or we start a movement opposing your fraud on social media.",,,
0822cc52-26f8-4954-a22c-e04a2558c718,Cash App,1,I can't get the app to load on my phone I've tried calling customer service they're supposed to call me back it's been an issue and this is a brand new phone 2026 Moto g and it's still not working. I might have to switch from cash app to a different banking app. I really like cash app but I don't think this headache is worth it.,,,
3d4767d0-776b-4747-85e0-3a48fa156d04,Chime,5,so I was locked out of my chime account had no access to my email or to my phone number and I called and they restored everything perfectly easily amazingly I'm so grateful that your employees are so intelligent and so kind-hearted,,,
e10aa620-c496-48e5-8457-46ddde70c417,Venmo,2,the first time I ever use venmo my money was on hold and my kids didn't get to eat that night I just got off work and I painted a floor thinking my money was going to be available,,,
d7737e8d-b1c4-4c4c-a904-6e78749fa17d,PayPal,1,"I don't trust this app at all. Lots of scammers and hackers steal money from us, and one of them even stole my account and made it his. Mind you, it had my address and ssn. By law, this app should never even ask us for our ssn and home address.",,,
